review_id,work_root_id,root_title,proposed_role,checkpoint_4c_decision,quality_flags,missing_proofread_pages,overlap_summary,required_action,review_status,activation_status
itws4c:394143,itws:394143,"Delle lettere, e delle arti Mantovane",historical_general,hold_missing_transcription,empty_extraction,"Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/10;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/100;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/101;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/102;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/103;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/104;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/105;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/106;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/107;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/108;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/109;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/11;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/110;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/111;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/112;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/113;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/114;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/115;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/116;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/117;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/118;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/119;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/12;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/120;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/121;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/122;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/123;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/124;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/125;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/126;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/127;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/128;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/129;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/13;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/130;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/131;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/132;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/133;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/134;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/135;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/136;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/137;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/138;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/139;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/14;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/140;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/141;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/142;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/143;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/144;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/145;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/146;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/147;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/148;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/149;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/15;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/150;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/151;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/152;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/153;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/154;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/155;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/156;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/157;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/158;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/159;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/16;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/160;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/161;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/162;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/163;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/164;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/165;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/166;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/167;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/168;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/169;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/17;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/170;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/171;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/172;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/173;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/174;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/175;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/176;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/177;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/178;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/179;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/18;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/180;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/181;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/182;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/183;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/184;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/185;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/186;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/187;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/188;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/189;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/19;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/190;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/191;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/192;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/193;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/194;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/195;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/196;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/197;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/198;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/199;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/20;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/200;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/201;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/202;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/21;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/22;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/23;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/24;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/25;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/26;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/27;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/28;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/29;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/30;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/31;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/32;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/33;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/34;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/35;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/36;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/37;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/38;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/39;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/40;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/41;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/42;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/43;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/44;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/45;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/46;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/47;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/48;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/49;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/50;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/51;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/52;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/53;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/54;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/55;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/56;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/57;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/58;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/59;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/60;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/61;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/62;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/63;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/64;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/65;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/66;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/67;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/68;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/69;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/70;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/71;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/72;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/73;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/74;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/75;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/76;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/77;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/78;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/79;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/80;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/81;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/82;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/83;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/84;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/85;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/86;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/87;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/88;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/89;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/9;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/90;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/91;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/92;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/93;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/94;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/95;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/96;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/97;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/98;Pagina:Bettinelli - Opere edite e inedite, Tomo 11, 1800.djvu/99",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:91732,itws:91732,Delle strade di ferro,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:91496,itws:91496,Delle strade ferrate e della loro futura influenza in Europa,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker;removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:586153,itws:586153,Demetrio,historical_general,hold_duplicate_review,removed_wikitable,,bibit_overlap_metrics=bibit:bibit001353|candidate=0.906671|reference=0.938500,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:32850,itws:32850,Demetrio Pianelli,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:746810,itws:746810,Denari fanno l'omo comparére,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:339951,itws:339951,Descrizione della patria del Friuli,historical_general,hold_quality_or_editorial_review,removed_math_block;removed_wikitable;transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:200403,itws:200403,Descrizione delle medaglie dei Nômi,nineteenth_century_bridge,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:742686,itws:742686,Desolazione,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746973,itws:746973,Di penne di paone e d'altre assai,historical_non_sonnet_poetry,hold_unresolved_markup,unresolved_template:loop,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:891735,itws:891735,Di quel mar la bella calma,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883517,itws:883517,Di questa Greca vite il caldo orgoglio,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:894284,itws:894284,Di rivi torbidi,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746039,itws:746039,Di tutte cose mi sento fornito,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:540084,itws:540084,Di un libro sulla romanticomachia,nineteenth_century_bridge,hold_duplicate_review,,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg20094|candidate=0.980019|reference=0.013287 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg20094|candidate=0.980019|reference=0.013287,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:255702,itws:255702,Di una moneta inedita mantovana,nineteenth_century_bridge,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:121943,itws:121943,Di una nuova linea per la strada ferrata lombardo-veneta,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:217556,itws:217556,Di una strada ferrata da Lucca a Reggio di Modena,nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;unresolved_template:#switch:;unresolved_template:namespace;unresolved_template:sflr/prospetto;unresolved_template:sflr/via,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:78798,itws:78798,Dialoghetti sulle materie correnti nell'anno 1831,nineteenth_century_bridge,hold_unresolved_markup,unresolved_html_tag;unresolved_template:pagina:dialoghetti mcl 1831.pdf/88;unresolved_template:tf;unresolved_template:ti,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:697287,itws:697287,Dialoghi d'amore,historical_general,hold_duplicate_review,editorial_marker;language_variety_marker;removed_wikitable,,bibit_overlap_metrics=bibit:bibit000240|candidate=0.897310|reference=0.992918;bibit:bibit001366|candidate=0.024774|reference=0.940608,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:630101,itws:630101,"Dialogo de la caccia de' falconi, astori, et sparvieri",historical_general,hold_unresolved_markup,unresolved_template:taf,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:630104,itws:630104,"Dialogo de la caccia de' falconi, astori, et sparvieri - Versione critica",historical_general,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:630103,itws:630103,"Dialogo de la caccia de' falconi, astori, et sparvieri - Versione diplomatica",historical_general,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:336084,itws:336084,Diario di un viaggio in Italia (Tessin),historical_general,hold_unresolved_markup,language_variety_marker;unresolved_html_tag;unresolved_template:?,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:875982,itws:875982,"Dico alle Muse, dite",historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:742696,itws:742696,Dicono,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:106536,itws:106536,Dieci lettere di Publio Virgilio Marone,historical_general,hold_unresolved_markup,language_variety_marker;unresolved_html_tag;unresolved_template:teatroinizio,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:746852,itws:746852,"Digno papa Zovanni, nui siamo",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:68438,itws:68438,Dio ne scampi dagli Orsenigo,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:742711,itws:742711,Diporto a vespro per Firenze,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:482781,itws:482781,Discorsi (Chiabrera),historical_general,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:135400,itws:135400,Discorsi della Società Nazionale per la Confederazione Italiana,nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:22950,itws:22950,Discorsi e dimostrazioni matematiche intorno a due nuove scienze,historical_general,hold_unresolved_markup,removed_math_block;unresolved_template:block;unresolved_template:iwpage;unresolved_template:iwpages;unresolved_template:iwpagesection;unresolved_template_markup,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
